FL Paper Experiment | INFO flwr 2024-03-19 17:52:48,067 | main.py:35 | 
================================================================================
CIFAR10 - FedAvgM - IID Distribution has started
================================================================================
FL Paper Experiment | INFO flwr 2024-03-19 17:52:48,069 | app.py:178 | Starting Flower simulation, config: ServerConfig(num_rounds=40, round_timeout=None)
FL Paper Experiment | INFO flwr 2024-03-19 17:52:49,984 | app.py:213 | Flower VCE: Ray initialized with resources: {'node:172.18.144.40': 1.0, 'node:__internal_head__': 1.0, 'CPU': 6.0, 'object_store_memory': 3867237580.0, 'memory': 7734475163.0}
FL Paper Experiment | INFO flwr 2024-03-19 17:52:49,990 | app.py:219 | Optimize your simulation with Flower VCE: https://flower.dev/docs/framework/how-to-run-simulations.html
FL Paper Experiment | INFO flwr 2024-03-19 17:52:49,991 | app.py:242 | Flower VCE: Resources for each Virtual Client: {'num_cpus': 4, 'num_gpus': 0}
FL Paper Experiment | INFO flwr 2024-03-19 17:52:49,997 | app.py:288 | Flower VCE: Creating VirtualClientEngineActorPool with 1 actors
FL Paper Experiment | INFO flwr 2024-03-19 17:52:49,998 | server.py:89 | Initializing global parameters
FL Paper Experiment | INFO flwr 2024-03-19 17:52:49,998 | server.py:276 | Requesting initial parameters from one random client
FL Paper Experiment | INFO flwr 2024-03-19 17:52:52,183 | server.py:280 | Received initial parameters from one random client
FL Paper Experiment | INFO flwr 2024-03-19 17:52:52,184 | server.py:91 | Evaluating initial parameters
FL Paper Experiment | INFO flwr 2024-03-19 17:52:52,184 | server.py:104 | FL starting
FL Paper Experiment | DEBUG flwr 2024-03-19 17:52:52,185 | server.py:222 | fit_round 1: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:02:46,856 | server.py:236 | fit_round 1 received 10 results and 0 failures
FL Paper Experiment | WARNING flwr 2024-03-19 18:02:48,019 | fedavgm.py:198 | No fit_metrics_aggregation_fn provided
FL Paper Experiment | DEBUG flwr 2024-03-19 18:02:48,023 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:02:56,978 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:02:56,979 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:12:57,293 | server.py:236 | fit_round 2 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:12:59,078 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:13:07,842 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:13:07,843 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:23:08,274 | server.py:236 | fit_round 3 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:23:10,007 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:23:19,045 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:23:19,046 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:33:12,905 | server.py:236 | fit_round 4 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:33:14,446 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:33:23,201 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:33:23,201 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:43:17,049 | server.py:236 | fit_round 5 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:43:18,791 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:43:27,837 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:43:27,838 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:53:22,821 | server.py:236 | fit_round 6 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:53:24,483 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 18:53:33,276 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 18:53:33,276 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 19:03:28,873 | server.py:236 | fit_round 7 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 19:03:30,650 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 19:03:39,587 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 19:03:39,588 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 19:13:33,722 | server.py:236 | fit_round 8 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 19:13:35,368 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 19:13:44,738 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 19:13:44,739 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 19:23:38,286 | server.py:236 | fit_round 9 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 19:23:39,919 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
FL Paper Experiment | DEBUG flwr 2024-03-19 19:23:49,421 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-19 19:23:49,422 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
